I'm arming the self-destruct mechanism.	我要啟動自毀裝置了。
Only I know the secret code to stop it!	只有我知道停下它的密碼！
There!	好了！
The house will blow up in 2 minutes.	這棟房子兩分鐘後就會炸掉。
Heh heh heh!	嘿嘿嘿！
Oh... what happened?	咦……發生什麼事了？
I feel much better now!	我覺得清醒多了！
I'm free of this machine's control!	我擺脫這台機器的控制了！
But wait!	但是等等！
The self-destruct sequence was initiated!	自毀程序已經啟動了！
I'll try to turn it off.	我試試看關掉它。
I can't disable it!	我沒辦法停下來！
The meteor must have control of the entire system!	隕石一定控制了整個系統！
Hey kid!	喂，小鬼！
You've got to help me!	你一定要幫我！
We have to get rid of that meteor once and for all!	我們得把那顆隕石一次解決掉！
I did it!	我成功了！
Stand aside!	讓開！
It's sealed shut!	被封死了！
'Insert card key to unlock door.'	「插入卡片鑰匙以解鎖門。」
'Please insert one kid.'	「請投入小孩一名。」
'Please insert one quarter.'	「請投入二十五分硬幣一枚。」
It's a metal locker.	是一個金屬置物櫃。
It's a radiation suit.	是一套防輻射衣。
To initiate destruct sequence:	啟動自毀程序：
Press buttons in proper order.	依正確順序按下按鈕。
It's a button.	是一個按鈕。
Pepsi machine	百事可樂販賣機
button 1>s	一號鈕>s
button 2>s	二號鈕>s
button 3>s	三號鈕>s
button 4>s	四號鈕>s
card slot	插卡口
Zom-B-matic	殭屍製造機
locker>o	置物櫃>o
locker>c	置物櫃>c
radiation suit	防輻射衣
cold can of Pepsi	冰的百事可樂
Sooo, it's you,	原～來是你啊，
...slimy purple meteor.	……黏答答的紫色隕石。
Oh no! You found me!	不會吧！被你找到了！
You're coming with me crater-head!	跟我走吧，隕石坑腦袋！
It's a large switch.	是一個大開關。
switch>s	開關>s
I don't have anything to put it in.	我沒有東西可以裝。
I can't get it in the jar.	我沒辦法把它裝進罐子。
floor grating	地板柵欄
grate>v	柵欄>v
water valve>v	水閥>v
puddle of developer	一灘顯影液
Ah! A manuscript! Let's see...	啊！一份手稿！我看看……
What is this garbage!	這是什麼垃圾！
I wouldn't even use it to start a fire.	拿來生火我都嫌。
Wow!	哇！
This is hot stuff!	這可是搶手貨！
It will sell millions maybe even BILLIONS!	這會賣出好幾百萬本，說不定好幾十億本！
I'm going to make Mr. Meteor a million dollar offer!	我要給隕石先生一份百萬合約！
A cassette tape!	一卷卡帶！
Now, where's the play button?	播放鍵在哪裡呢？
Oh, Great!	哦，太棒了！
I like the beat, but the melody stinks!	節奏我喜歡，但旋律爛透了！
Wonderful!	太精彩了！
Outrageous!	誇張到不行！
AWESOME!	讚爆了！
This will be a MEGAHIT!	這會是超級大熱門！
I've got to sign them right now!	我現在就要跟他們簽約！
A blank tape?	空白帶？
Is this a joke?	這是在開玩笑嗎？
Welcome back from our break.	歡迎回到節目現場。
We've been talking with the celebrity rock...	我們正在訪問這位名人石頭……
...who gave up a life of crime...	……他放下了犯罪生涯……
...for a career as a writer.	……改行當作家。
So, Mr. Meteor, how does it feel...	那麼，隕石先生，從惡名昭彰……
...to be famous instead of infamous?	……變成聲名遠播，感覺如何？
Well, Wink, it feels great.	溫克，感覺好極了。
But, I couldn't have done it alone...	不過，這不是我一個人的功勞……
I don't care if you've reformed...	我不管你改過自新沒有……
...you're still coming with me!	……你還是得跟我走！
This is the Meteor Police.	這裡是隕石警察。
Uh huh...	嗯哼……
You found the murderous purple meteor?	你找到那顆殺人的紫色隕石了？
I'll be there in 5 minutes!	我五分鐘後到！
Oh, make sure the lab is unlocked.	對了，記得把實驗室的鎖打開。
As for you...	至於你嘛……
...keep it under lightspeed!	……開車別超過光速！
Ok, I'll come back, but this time unlock the lab!	好吧，我再跑一趟，但這次記得把實驗室打開！
Enough! I'll come back one more time!	夠了！我最後再來一次！
It sure is old.	真的很老舊。
It's dark outside.	外面天黑了。
It's broken from the noise.	被噪音震壞了。
Cozy.	挺舒服的。
It looks expensive.	看起來很貴。
That's castle Brunwald.	那是布倫瓦德城堡。
These things will work with anything.	這種東西配什麼都能用。
This looks pretty technical.	這看起來滿專業的。
Nice! Looks like it can only play tapes, though.	不錯！不過好像只能放卡帶。
old fashion radio	老式收音機
cabinet door>o	櫃門>o
couch	沙發
cabinet door>c	櫃門>c
cassette player>u	卡帶播放器>u
glass chandelier	玻璃吊燈
broken chandelier	破掉的吊燈
old rusty key	生鏽的舊鑰匙
Twenty years ago today...	二十年前的今天……
A Lucasfilm Games Production	A Lucasfilm Games Production
Designed and written by	Designed and written by
Ron Gilbert and Gary Winnick	Ron Gilbert and Gary Winnick
Scripted by	Scripted by
Ron Gilbert and David Fox	Ron Gilbert and David Fox
Programmed by	Programmed by
Aric Wilmunder and Ron Gilbert	Aric Wilmunder and Ron Gilbert
Art and animation by	Art and animation by
Gary Winnick	Gary Winnick
IBM sounds by	IBM sounds by
Dave Warhol and David Hayes	Dave Warhol and David Hayes
Original music by	Original music by
Chris Grigg and David Lawrence	Chris Grigg and David Lawrence
The house and everyone within a	這棟房子與方圓五英里之內的
5 mile radius have been destroyed	一切都已經化為灰燼
